,pageid,YAKE_keywords
1398,67520,"[('Livia', 0.00042599871493480116), ('Augustus', 0.0005690225065485719), ('Chr', 0.001257576926600872), ('Livias', 0.0013150395113204732), ('Augustus Livia', 0.0013709902353230318), ('Claudius Nero', 0.0021212607289684093), ('Tiberius', 0.002607947450090096), ('Livia Drusilla', 0.003394211847976987), ('Marcus Antonius', 0.0033956898059716374), ('Octavian', 0.003787640211660902)]"
1399,136279,"[('Unken', 0.003132670170167793), ('Bombina bombina', 0.00370144392410674), ('Unke', 0.00391294208288971), ('Rotbauchunke', 0.004133603605478597), ('Bombina', 0.004473633001757812), ('Arten', 0.007143000407986552), ('Chinesische Rotbauchunke', 0.00732484927272614), ('Gelbbauchunke', 0.007341034941866935), ('Gattung Bombina', 0.008670620443232694), ('Chinesischen Rotbauchunke', 0.009900659952406736)]"
1400,2489367,"[('GASAG', 0.000445511741038581), ('Berlin', 0.001377402872878439), ('Berliner Gaswerke', 0.0016446311770843946), ('Berliner', 0.0023621290243214387), ('Millionen Euro', 0.0031761248251615335), ('Millionen', 0.0031859033472208375), ('Land Berlin', 0.004666359764013747), ('Stadt Berlin', 0.004818534236899348), ('Gaswerke', 0.004997875509086018), ('Millionen Mark', 0.005861071446519647)]"
1401,1522651,"[('Rede', 0.002920534735612289), ('Himmlers Rede', 0.003243313247656827), ('Himmler', 0.0032971362351503107), ('Posener Reden', 0.004464417729349812), ('Posener Rede', 0.004778843551472671), ('Himmlers', 0.0057699884115130435), ('Rede Himmlers', 0.006486626495313654), ('Oktober', 0.010211396219349574), ('Posener', 0.011267361265652977), ('Reden', 0.011953463946944604)]"
1402,941122,"[('Bäke', 0.004485590034670913), ('Bäketal', 0.0055996251066801365), ('Berlin', 0.0065686072690330265), ('Mark Brandenburg', 0.006645657428550247), ('Kleinmachnow', 0.006690349083422398), ('Teltowkanal', 0.008002149355325465), ('Machnower See', 0.00874765400556752), ('Bäketal Kleinmachnow', 0.00921415101013432), ('Hake', 0.011419345818500456), ('Naturschutzgebiet Bäketal', 0.011963640167805711)]"
1403,56996,"[('Samsonfiguren', 0.005426519915043994), ('Samsonfigur', 0.005621939117290288), ('Samson', 0.006717780315853125), ('Lungau', 0.008832835350974616), ('Figuren', 0.010871516826078858), ('Tamsweg', 0.01096818508605559), ('Murau', 0.019009999600323277), ('Mauterndorf', 0.01982724496345358), ('Michael', 0.02202227996470476), ('Ath', 0.022161338106900314)]"
1404,4751674,"[('Band', 0.0008500208234505284), ('New Orleans', 0.0010310345288654975), ('Mike Williams', 0.0012934443519228012), ('Williams', 0.0013466447355013791), ('Jimmy Bower', 0.0026718816733431842), ('EyeHateGod', 0.004438944599300038), ('Bower', 0.005582287123995086), ('New', 0.005686161162104577), ('Orleans', 0.007395029840239065), ('Century Media', 0.0074498241813444974)]"
1405,102872,"[('Pyramide', 0.001424155972996462), ('echten Pyramide', 0.008682041934944072), ('Snofru', 0.00972900376789597), ('Pyramiden', 0.010290478885700952), ('Meidum', 0.014536489988846449), ('Bau', 0.015343383720987005), ('Bauwerk', 0.017615025805032027), ('Pyramide befindet', 0.019846144680852922), ('Dynastie', 0.02121779952219065), ('Phase', 0.021911626150374897)]"
1406,280332,"[('Tremolo', 0.002303211252487344), ('Saiten', 0.0030477780599299144), ('Tremolos', 0.005091309084445708), ('Fender', 0.010144515782428257), ('Gitarre', 0.010590862890291347), ('Floyd Rose', 0.010741100723169706), ('Locking Tremolo', 0.012091378496184252), ('Brücke', 0.012885864390067827), ('Rose Tremolo', 0.013557811164051489), ('System', 0.015308064685277949)]"
1407,600569,"[('Spieler', 0.0004726639921062015), ('Karten', 0.0009205211106384871), ('Spiel', 0.0017670947205096121), ('Stich', 0.00234279321726005), ('Turnierspielregeln', 0.0028174435702265155), ('Augen', 0.004373726396181665), ('Karten Ass', 0.004674260485401441), ('Partei', 0.005105636470493704), ('Geber', 0.005306348149341744), ('Trumpf', 0.00626811509515608)]"
1408,1652843,"[('Hampe', 0.0006174325443494563), ('Karl Hampe', 0.0007168072476623391), ('Hampes', 0.002357469714788833), ('Geschichte', 0.003110878039646642), ('Karl', 0.0048583468038198374), ('deutschen', 0.005995565790830384), ('Friedrich Baethgen', 0.008943945674667301), ('deutschen Mittelalters', 0.009679265862306196), ('Heidelberg', 0.010328561877195698), ('Hampes Werk', 0.010574068071041356)]"
1409,205563,"[('Saatkrähe', 0.005886299100617451), ('breiten Gürtel', 0.01171978138486335), ('Saatkrähen', 0.01358804642912451), ('Gattung Corvus', 0.022005504445655407), ('schwarzem Gefieder', 0.030424362346068), ('frugilegus', 0.031282658879325076), ('Altaigebietes verbreitet', 0.034586981735991715), ('metallisch glänzendem', 0.03482666094122882), ('glänzendem schwarzem', 0.03482666094122882), ('Nominatform', 0.03822387341970576)]"
1410,1754012,"[('Harry Caul', 0.0017511313757119363), ('Film', 0.0024101374708486735), ('Harry', 0.0027302992080187193), ('Coppola', 0.0038864737002464664), ('Ford Coppola', 0.0042760149803624595), ('Dialog', 0.0047294543703889835), ('Caul', 0.006178353313829), ('Francis Ford', 0.009835283847880552), ('Films', 0.009881563630479562), ('bester Film', 0.011519263231262103)]"
1411,970248,"[('Schloss Horst', 0.00035563128086800124), ('Horst', 0.0013674188359889836), ('Schloss', 0.002347619295188992), ('Stadtteils Horst', 0.005217883379672634), ('Anlage', 0.007299177620052626), ('Haus Horst', 0.007475041642599855), ('Schloß Horst', 0.007543219306532691), ('Burg Horst', 0.007775665007258802), ('Horster', 0.009934638453759434), ('Meter', 0.010040007234223235)]"
1412,5481491,"[('Myxogastria', 0.004278052469859769), ('Arten', 0.004665954912614868), ('Sporen', 0.006380377355416124), ('Fruchtkörper', 0.014041373657011476), ('Stadium', 0.015908718627372843), ('Gruppe', 0.016546763798180982), ('Zelle', 0.019442981678815068), ('Art', 0.026303186660481113), ('Plasmodium', 0.029298215425927327), ('Zellen', 0.03306571507171351)]"
1413,1673091,"[('displaystyle', 0.0010738510978701118), ('stochastischen Analysis', 0.001560124561382514), ('Analysis', 0.0038381693967958212), ('stochastische Differentialgleichung', 0.004301745747614245), ('Delta', 0.004315500730894977), ('stochastische', 0.005084994236103343), ('stochastische Prozesse', 0.005165947894644443), ('stochastischen', 0.005868840789652962), ('Differentialgleichung', 0.006938062245962042), ('stochastische Differentialgleichungen', 0.008045346867653876)]"
1414,275555,"[('Nesselzellen', 0.0028187044247960503), ('Kapsel', 0.007532643654526875), ('Dornen', 0.009266218917461698), ('Dornen besetzt', 0.015913970323101382), ('Nesseltiere', 0.017982719673865763), ('Nesselzelle', 0.019246795785971747), ('Zellen', 0.021032273999445933), ('Schaft', 0.021693122794802195), ('Tiere', 0.022299454470484887), ('Nesselschlauch', 0.02643199277289457)]"
1415,794869,"[('Zug', 0.002100426198372291), ('Mittelwagen', 0.004677809897758056), ('ICE', 0.008045213069314267), ('Wagen', 0.008692414186182943), ('Rahmen', 0.009474344221618301), ('Triebköpfe', 0.009787920426288746), ('InterCityExperimental', 0.010236633246982407), ('Triebkopf', 0.0102741575217426), ('Bundesbahn', 0.011169013578095565), ('Triebzug', 0.012168157892655384)]"
1416,283247,"[('Palais Thurn', 0.0010207410969726514), ('Palais', 0.0010790346975118193), ('Frankfurt', 0.0030946407163021388), ('Fürst Anselm', 0.003331155479561599), ('Stadt Frankfurt', 0.003788811256746689), ('Meter', 0.004476964756603279), ('Thurn', 0.00488705183647987), ('Frankfurter Palais', 0.006100130739552715), ('Anselm Franz', 0.0079410614825614), ('Fürst', 0.008034638311306042)]"
1417,1044307,"[('Kuala Lumpur', 0.0010775756524755925), ('Flughafen', 0.00253191851437725), ('Ebene', 0.004042644423073625), ('Flughafen Kuala', 0.004616483668619603), ('Kuala Lumpurs', 0.005118484349259066), ('Millionen Passagiere', 0.005308329243175406), ('Passagiere', 0.005903279158968431), ('Kuala', 0.00591581419410373), ('Malaysia Airlines', 0.006157922974833842), ('Lumpur', 0.007437381956770767)]"
1418,98867,"[('Gattung Enterobacter', 0.0008856113235347742), ('Enterobacter', 0.0022199553877903524), ('Gattung', 0.0027238898218259174), ('Enterobacter cloacae', 0.0033787918114280965), ('cloacae', 0.0046448365287364264), ('Arten', 0.006491676764863698), ('Gattung Klebsiella', 0.006717740694825234), ('cloacae subsp', 0.00739027188432912), ('nov.Enterobacter', 0.007712409369583603), ('Bakterien', 0.010334946663346646)]"
1419,5365398,"[('Bauern', 0.002220683418607751), ('Kulaken', 0.003004963711854114), ('Entkulakisierung', 0.004056518639231563), ('Stalin', 0.004541207008029146), ('ISBN', 0.0066363012894465195), ('The', 0.007064555399065879), ('Sowjetunion', 0.0075946536942878996), ('Bolschewiki', 0.010243862895353268), ('Kollektivierung', 0.010345870143585198), ('Kategorie', 0.010562339591536237)]"
1420,4140926,"[('Pantherfell', 0.004887455919565326), ('Amenemhet III', 0.009577331691287267), ('Pantherfells', 0.009774911839130653), ('Chr.', 0.017197137445080984), ('Königs', 0.01758040905831521), ('Pantherfellträger', 0.01781269769151416), ('Mittleren Reich', 0.01952956967045391), ('König', 0.019777960190604606), ('Alten Reich', 0.019827398668329436), ('III', 0.023083357728747686)]"
1421,282241,"[('Stadt Münster', 0.0003133207658115945), ('Münster', 0.0011949737279925822), ('Stadt', 0.0012316012825705313), ('Westfälischen Friedens', 0.0018116991504143571), ('Rathauses', 0.0019178452599323736), ('Rathaus', 0.001995447626120189), ('Westfälischen Frieden', 0.003105769972138898), ('Jesus Christus', 0.003130623002001393), ('Ratskammer', 0.005940063895324073), ('Münsters Rathaus', 0.006624840337741599)]"
1422,507990,"[('Berner Aargau', 0.0004253944542711478), ('Kanton Aargau', 0.00046135407658564015), ('Aargau', 0.0005127023973111148), ('Kantons Aargau', 0.0005766925957320502), ('Grafschaft Baden', 0.0012513678512815593), ('Baden', 0.0012526689297157455), ('Kanton', 0.002634456729377444), ('Kanton Baden', 0.003559571304201731), ('Zürich', 0.003970991542334844), ('Aargaus', 0.004272519977592623)]"
1423,156031,"[('Tenreks', 0.0004732226213926364), ('Tenrek', 0.0023446029878089712), ('Arten', 0.0037317051364341098), ('Igeltenreks', 0.004774984883429768), ('Igeltenrek', 0.0055289298650239415), ('Formen', 0.007716600305655548), ('madagassischen Tenreks', 0.008682387869788087), ('Tenreks deutlich', 0.009561620704983615), ('Kleintenreks', 0.00986316503965734), ('Madagaskar', 0.010257999107833128)]"
1424,1656311,"[('Junghuhn', 5.5264155263946887e-05), ('Franz Junghuhn', 6.907698462062771e-05), ('Wilhelm Junghuhn', 0.00011655903323671231), ('Java', 0.00015072926782982069), ('Junghuhns', 0.00018798186146600114), ('Insel Java', 0.00022250263255151656), ('Franz Wilhelm', 0.0003448315752942193), ('van Java', 0.0005338010754824136), ('Junghuhns Karte', 0.000622856988688882), ('werk Java', 0.0007461682991946738)]"
1425,211244,"[('Männchen', 0.0038416088819653482), ('Weibchen', 0.0042588451101255665), ('Kattas', 0.010048194823284753), ('Gruppe', 0.01181721683254084), ('Gruppen', 0.013231604459227182), ('Tiere', 0.01686241600959611), ('Katta', 0.0215318460498959), ('Lemuren', 0.02947557127375881), ('Tier', 0.03172254109182308), ('Schwanz', 0.036228429010717295)]"
1426,5659797,"[('Depublizieren', 0.0063831616833186855), ('öffentlich-rechtlichen Rundfunks', 0.008152619901785061), ('Depublizieren öffentlich-rechtlicher', 0.010306712417863973), ('öffentlich-rechtlichen', 0.0119129963330678), ('Internet', 0.012839784763236687), ('Rundfunk', 0.01472743601736755), ('öffentlich-rechtlichen Rundfunkanstalten', 0.015432610351479071), ('Frist durchführen', 0.01554910687407232), ('Archivbestände begannen', 0.015718670611045996), ('siebentägiger Frist', 0.015718670611045996)]"
1427,1139663,"[('Warburg', 0.003241237852324838), ('alliierten Truppen', 0.004173543615384772), ('Truppen', 0.004458673200206949), ('Alliierten', 0.007247486613185343), ('Herzog Ferdinand', 0.007446740768160407), ('Muy', 0.008362780274523585), ('Schlacht', 0.008693022313037589), ('Diemel', 0.009359146458354606), ('französischen Truppen', 0.010329317323847944), ('Stadt Warburg', 0.01189578143679152)]"
1428,93318,"[('Proxima Centauri', 0.00017822337681668002), ('Alpha Centauri', 0.0006292891997291116), ('Centauri', 0.0010545636550985575), ('Proxima', 0.0018427146864441201), ('Stern', 0.006406824102950298), ('Alpha', 0.007300989525273586), ('Alpha Centauris', 0.013215073194311344), ('Sonne', 0.01378112250982025), ('Sterns', 0.015661125584989617), ('Planeten', 0.0183300073395182)]"
1429,2613576,"[('SPD', 0.0001842957979596734), ('Partei', 0.00031344680381595373), ('Partei Deutschlands', 0.0008622278705626168), ('deutschen Sozialdemokratie', 0.0018669762268047748), ('Sozialdemokratischen Partei', 0.002310246171091086), ('Sozialdemokratische Partei', 0.0029683476139238624), ('Koalition', 0.003109618042811474), ('Willy Brandt', 0.0031645109394659613), ('deutschen', 0.0033540267271643257), ('Regierung', 0.00351634120317789)]"
1430,34460,"[('Stadt Zürich', 3.659369903964272e-05), ('Zürich', 9.686501925873611e-05), ('Stadt', 0.0002698062762042471), ('Kantons Zürich', 0.0004945477081850539), ('Kanton Zürich', 0.0007064967259786484), ('Zürichs', 0.0007361741463663945), ('Zürcher', 0.0017233515535782027), ('Siedlung Zürich', 0.0022725210056037588), ('Universität Zürich', 0.0025328545575658994), ('Landschaft', 0.0028614958108890004)]"
1431,3330635,"[('Dodona', 0.0013539966368557902), ('Chr', 0.004332877673445124), ('Tempel', 0.005711429074884845), ('Gebäude', 0.00645509111139877), ('Zeus', 0.007138548994204209), ('Dodonas', 0.00812397982113474), ('Orakel', 0.008441081692359924), ('Epirus', 0.010097746765137859), ('Gebäude Dodonas', 0.010599374408644053), ('Gebäudes', 0.010758485185664616)]"
1432,4397711,"[('Osteoderme', 0.0012932365547171744), ('Osteodermen', 0.004618069689029488), ('Knochen', 0.00607304758781747), ('Gruppen', 0.008119907875985537), ('Verlauf', 0.008376157182454628), ('Bildung', 0.010279845162686383), ('Funktion', 0.014446494722526989), ('Krokodile', 0.01545359623600511), ('Schildkröten', 0.016120308288254268), ('Gruppe', 0.017868961107138735)]"
1433,47464,"[('Kolleg', 0.000837704185000977), ('Schüler', 0.0012257932899990965), ('Blasien', 0.0012503008388783468), ('Kollegs', 0.0022231380294256697), ('Jesuiten', 0.00714864355850024), ('deutschen Schüler', 0.0077163039472882555), ('Schule', 0.007822048670838853), ('deutscher', 0.00901501365905686), ('Eltern', 0.009115265988104582), ('Stella Matutina', 0.009912386039072157)]"
1434,1672774,"[('Courage', 0.0007098098782269655), ('Frank Williams', 0.0008422836033387414), ('Williams', 0.0019018096393841931), ('Courages', 0.002839239512907862), ('Rennen', 0.0034446121594299043), ('Jonathan Williams', 0.004285665873210631), ('Williams Racing', 0.005404699944629526), ('Formel', 0.005492670841035419), ('Team', 0.007288686417377868), ('Frank', 0.007427184159829263)]"
1435,597105,"[('leichten Panzer', 0.00163132555567399), ('Panzer', 0.001794231342705786), ('Roten Armee', 0.003548872438845427), ('leichter Panzer', 0.0040540970277466275), ('leichten Panzers', 0.005301808055940467), ('sowjetischen Panzer', 0.005798978433949631), ('leichte Panzer', 0.009349296168488633), ('leichten Panzern', 0.009414602557213471), ('leichten', 0.009645181960847925), ('Armee', 0.014875579886037868)]"
1436,1629613,"[('Auslaufzonen', 0.00412547907360816), ('Meter', 0.010195778043867548), ('Circuit', 0.01082812561854345), ('Fahrbahn', 0.011865010131146693), ('Strecke', 0.014706639846241992), ('Strecken', 0.019181497720614935), ('Auslaufzone', 0.01920277846412939), ('Circuit Paul', 0.020918013524583053), ('International Circuit', 0.021257417584090034), ('Meter breite', 0.024815005237247792)]"
1437,272273,"[('Hämochromatose', 0.002120735157402281), ('Primäre Siderose', 0.004639609151280498), ('Hämochromatose Typ', 0.0065002948852006795), ('Eisen', 0.006936582594953297), ('Typ', 0.015339208276097293), ('Erkrankung', 0.017061165389198604), ('Eisenüberladung', 0.018600015068414376), ('Mutationen', 0.019096712582080896), ('Form', 0.02000996067296551), ('Therapie', 0.02799429045394231)]"
1438,1058306,"[('Chinesische Kunst', 0.0014916593897786048), ('Chinesische', 0.0016188908217834442), ('chinesische Malerei', 0.001665515848425556), ('Kunst', 0.0020294107930910743), ('insbesondere', 0.00271205542197592), ('chinesische Literatur', 0.002789453405685218), ('chinesischen Kunst', 0.0030611127887738604), ('China', 0.003194856186941397), ('chinesischen', 0.004232583000933749), ('chinesischen Malerei', 0.004571263761091332)]"
1439,258910,"[('Dieter Süverkrüp', 0.0004004729380401585), ('Süverkrüp', 0.0018295665498955938), ('Gerd Semmer', 0.0019356453029828699), ('Pläne', 0.002820169883107751), ('Dieter', 0.002981538443274651), ('Dieter Hüsch', 0.0041762386675375344), ('Hanns Dieter', 0.00423698329166489), ('Lieder', 0.005418996540571063), ('Pläne PENG', 0.007171069152673479), ('Süverkrüps', 0.008815184285860587)]"
1440,2458221,"[('Kordigast', 0.0007973565563497019), ('Altenkunstadt', 0.008644182386935787), ('Steinerne Hochzeit', 0.008902985840095471), ('Weismain', 0.010931534847098127), ('Meter', 0.011388439876323701), ('Berg', 0.011754514428746915), ('Einzelsiedlung Kordigast', 0.011870422036142076), ('Pfaffendorf', 0.013614020745964643), ('Ortsteil Kordigast', 0.013639195200832264), ('Gemeinde Altenkunstadt', 0.014094309694429945)]"
1441,4190696,"[('Cartellieri', 0.0007895473146875749), ('Alexander Cartellieri', 0.0019998153506306246), ('Cartellieris', 0.003797346608735479), ('Geschichte', 0.004463149730918183), ('Matthias Steinbach', 0.005013734622691272), ('Cartellieris Vater', 0.005996989183887293), ('Jena', 0.006607852301925359), ('deutschen', 0.006900213754849514), ('Tagebuch', 0.007046698905852662), ('Universität Jena', 0.008522083162803517)]"
